"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"380","1563801026.818134","137.50.19.137","10.8.0.6","1398","30016",""
"381","1563801026.818335","137.50.19.137","10.8.0.6","1398","30016",""
"382","1563801026.818367","10.8.0.6","137.50.19.137","52","65535","0.000032000"
"383","1563801026.818478","137.50.19.137","10.8.0.6","1398","30016",""
"384","1563801026.818553","137.50.19.137","10.8.0.6","1398","30016",""
"385","1563801026.818583","10.8.0.6","137.50.19.137","52","65535","0.000030000"
"386","1563801026.818621","137.50.19.137","10.8.0.6","1398","30016",""
"387","1563801026.826214","137.50.19.137","10.8.0.6","1398","30016",""
"388","1563801026.826251","10.8.0.6","137.50.19.137","52","65535","0.000037000"
"389","1563801026.857176","137.50.19.137","10.8.0.6","1398","30016",""
"390","1563801026.857315","137.50.19.137","10.8.0.6","1398","30016",""
"391","1563801026.857356","10.8.0.6","137.50.19.137","52","65535","0.000041000"
"392","1563801026.857402","137.50.19.137","10.8.0.6","1398","30016",""
"393","1563801026.867081","137.50.19.137","10.8.0.6","1398","30016",""
"394","1563801026.867161","10.8.0.6","137.50.19.137","52","65535","0.000080000"
"395","1563801026.867229","137.50.19.137","10.8.0.6","1398","30016",""
"396","1563801026.867300","137.50.19.137","10.8.0.6","1398","30016",""
"397","1563801026.867330","10.8.0.6","137.50.19.137","52","65535","0.000030000"
"398","1563801026.867371","137.50.19.137","10.8.0.6","1398","30016",""
"399","1563801026.876726","137.50.19.137","10.8.0.6","1398","30016",""
"400","1563801026.876845","10.8.0.6","137.50.19.137","52","65535","0.000119000"
"401","1563801026.908556","137.50.19.137","10.8.0.6","1398","30016",""
"402","1563801026.908710","137.50.19.137","10.8.0.6","1398","30016",""
"403","1563801026.908789","10.8.0.6","137.50.19.137","52","65535","0.000079000"
"404","1563801026.908860","137.50.19.137","10.8.0.6","1398","30016",""
"405","1563801026.908990","137.50.19.137","10.8.0.6","1398","30016",""
"406","1563801026.908999","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"407","1563801026.909011","137.50.19.137","10.8.0.6","1398","30016",""
"408","1563801026.909027","137.50.19.137","10.8.0.6","1398","30016",""
"409","1563801026.909034","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"410","1563801026.909045","137.50.19.137","10.8.0.6","1398","30016",""
"411","1563801026.909061","137.50.19.137","10.8.0.6","1398","30016",""
"412","1563801026.909068","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"413","1563801026.909079","137.50.19.137","10.8.0.6","1398","30016",""
"414","1563801026.909095","137.50.19.137","10.8.0.6","1398","30016",""
"415","1563801026.909103","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"416","1563801026.947146","137.50.19.137","10.8.0.6","1398","30016",""
"417","1563801026.947281","137.50.19.137","10.8.0.6","1398","30016",""
"418","1563801026.947323","10.8.0.6","137.50.19.137","52","65535","0.000042000"
"419","1563801026.947537","137.50.19.137","10.8.0.6","1398","30016",""
"420","1563801026.947609","137.50.19.137","10.8.0.6","1398","30016",""
"421","1563801026.947619","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"422","1563801026.947679","137.50.19.137","10.8.0.6","1398","30016",""
"423","1563801026.956918","137.50.19.137","10.8.0.6","1398","30016",""
"424","1563801026.956939","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"425","1563801027.306683","137.50.19.137","10.8.0.6","1398","30016",""
"426","1563801027.317061","137.50.19.137","10.8.0.6","1398","30016",""
"427","1563801027.317078","10.8.0.6","137.50.19.137","52","65535","0.000017000"
"428","1563801027.317182","137.50.19.137","10.8.0.6","1398","30016",""
"429","1563801027.346732","137.50.19.137","10.8.0.6","1398","30016",""
"430","1563801027.346743","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"431","1563801027.356842","137.50.19.137","10.8.0.6","1398","30016",""
"432","1563801027.366793","137.50.19.137","10.8.0.6","1398","30016",""
"433","1563801027.366805","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"434","1563801027.397055","137.50.19.137","10.8.0.6","1398","30016",""
"435","1563801027.397175","137.50.19.137","10.8.0.6","1398","30016",""
"436","1563801027.397190","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"437","1563801027.406870","137.50.19.137","10.8.0.6","1398","30016",""
"438","1563801027.416846","137.50.19.137","10.8.0.6","1398","30016",""
"439","1563801027.416866","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"440","1563801027.446939","137.50.19.137","10.8.0.6","1398","30016",""
"441","1563801027.447059","137.50.19.137","10.8.0.6","1398","30016",""
"442","1563801027.447074","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"443","1563801027.447139","137.50.19.137","10.8.0.6","1398","30016",""
"444","1563801027.467474","137.50.19.137","10.8.0.6","1398","30016",""
"445","1563801027.467494","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"446","1563801027.487044","137.50.19.137","10.8.0.6","1398","30016",""
"447","1563801027.487163","137.50.19.137","10.8.0.6","1398","30016",""
"448","1563801027.487178","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"449","1563801027.487243","137.50.19.137","10.8.0.6","1398","30016",""
"450","1563801027.497273","137.50.19.137","10.8.0.6","1398","30016",""
"451","1563801027.497292","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"452","1563801027.497404","137.50.19.137","10.8.0.6","1398","30016",""
"453","1563801027.497468","137.50.19.137","10.8.0.6","1398","30016",""
"454","1563801027.497476","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"455","1563801027.497682","137.50.19.137","10.8.0.6","1398","30016",""
"456","1563801027.526789","137.50.19.137","10.8.0.6","1398","30016",""
"457","1563801027.526811","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"458","1563801027.537369","137.50.19.137","10.8.0.6","1398","30016",""
"459","1563801027.537623","137.50.19.137","10.8.0.6","1398","30016",""
"460","1563801027.537640","10.8.0.6","137.50.19.137","52","65535","0.000017000"
"461","1563801027.537726","137.50.19.137","10.8.0.6","1398","30016",""
"462","1563801027.537792","137.50.19.137","10.8.0.6","1398","30016",""
"463","1563801027.537801","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"464","1563801027.537860","137.50.19.137","10.8.0.6","1398","30016",""
"465","1563801027.537924","137.50.19.137","10.8.0.6","1398","30016",""
"466","1563801027.537932","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"467","1563801027.537992","137.50.19.137","10.8.0.6","1398","30016",""
"468","1563801027.557288","137.50.19.137","10.8.0.6","1398","30016",""
"469","1563801027.557308","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"470","1563801027.576902","137.50.19.137","10.8.0.6","1398","30016",""
"471","1563801027.577036","137.50.19.137","10.8.0.6","1398","30016",""
"472","1563801027.577050","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"473","1563801027.577260","137.50.19.137","10.8.0.6","1398","30016",""
"474","1563801027.587218","137.50.19.137","10.8.0.6","1398","30016",""
"475","1563801027.587237","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"476","1563801027.587351","137.50.19.137","10.8.0.6","1398","30016",""
"477","1563801027.587415","137.50.19.137","10.8.0.6","1398","30016",""
"478","1563801027.587422","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"479","1563801027.587477","137.50.19.137","10.8.0.6","1398","30016",""
"480","1563801027.610832","137.50.19.137","10.8.0.6","1398","30016",""
"481","1563801027.610851","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"482","1563801027.627238","137.50.19.137","10.8.0.6","1398","30016",""
"483","1563801027.627446","137.50.19.137","10.8.0.6","1398","30016",""
"484","1563801027.627462","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"485","1563801027.627547","137.50.19.137","10.8.0.6","1398","30016",""
"486","1563801027.627610","137.50.19.137","10.8.0.6","1398","30016",""
"487","1563801027.627618","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"488","1563801027.627677","137.50.19.137","10.8.0.6","1398","30016",""
"489","1563801027.627737","137.50.19.137","10.8.0.6","1398","30016",""
"490","1563801027.627744","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"491","1563801027.627953","137.50.19.137","10.8.0.6","1398","30016",""
"492","1563801027.647329","137.50.19.137","10.8.0.6","1398","30016",""
"493","1563801027.647348","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"494","1563801027.666695","137.50.19.137","10.8.0.6","1398","30016",""
"495","1563801027.700277","137.50.19.137","10.8.0.6","1398","30016",""
"496","1563801027.700297","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"497","1563801027.986964","137.50.19.137","10.8.0.6","1398","30016",""
"498","1563801027.997141","137.50.19.137","10.8.0.6","1398","30016",""
"499","1563801027.997161","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"500","1563801028.027083","137.50.19.137","10.8.0.6","1398","30016",""
"501","1563801028.027215","137.50.19.137","10.8.0.6","1398","30016",""
"502","1563801028.027231","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"503","1563801028.027303","137.50.19.137","10.8.0.6","1398","30016",""
"504","1563801028.046748","137.50.19.137","10.8.0.6","1398","30016",""
"505","1563801028.046768","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"506","1563801028.077034","137.50.19.137","10.8.0.6","1398","30016",""
"507","1563801028.077168","137.50.19.137","10.8.0.6","1398","30016",""
"508","1563801028.077184","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"509","1563801028.077275","137.50.19.137","10.8.0.6","1398","30016",""
"510","1563801028.086934","137.50.19.137","10.8.0.6","1398","30016",""
"511","1563801028.086955","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"512","1563801028.116911","137.50.19.137","10.8.0.6","1398","30016",""
"513","1563801028.127011","137.50.19.137","10.8.0.6","1398","30016",""
"514","1563801028.127032","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"515","1563801028.127156","137.50.19.137","10.8.0.6","1398","30016",""
"516","1563801028.136689","137.50.19.137","10.8.0.6","1398","30016",""
"517","1563801028.136716","10.8.0.6","137.50.19.137","52","65535","0.000027000"
"518","1563801028.166920","137.50.19.137","10.8.0.6","1398","30016",""
"519","1563801028.166988","137.50.19.137","10.8.0.6","1398","30016",""
"520","1563801028.167001","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"521","1563801028.167062","137.50.19.137","10.8.0.6","1398","30016",""
"522","1563801028.167086","137.50.19.137","10.8.0.6","1398","30016",""
"523","1563801028.167089","10.8.0.6","137.50.19.137","52","65535","0.000003000"
"524","1563801028.167109","137.50.19.137","10.8.0.6","1398","30016",""
"525","1563801028.176694","137.50.19.137","10.8.0.6","1398","30016",""
"526","1563801028.176704","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"527","1563801028.206837","137.50.19.137","10.8.0.6","1398","30016",""
"528","1563801028.207015","137.50.19.137","10.8.0.6","1398","30016",""
"529","1563801028.207024","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"530","1563801028.207058","137.50.19.137","10.8.0.6","1398","30016",""
"531","1563801028.207083","137.50.19.137","10.8.0.6","1398","30016",""
"532","1563801028.207087","10.8.0.6","137.50.19.137","52","65535","0.000004000"
"533","1563801028.207110","137.50.19.137","10.8.0.6","1398","30016",""
"534","1563801028.216918","137.50.19.137","10.8.0.6","1398","30016",""
"535","1563801028.216931","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"536","1563801028.217003","137.50.19.137","10.8.0.6","1398","30016",""
"537","1563801028.241038","137.50.19.137","10.8.0.6","1398","30016",""
"538","1563801028.241057","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"539","1563801028.257301","137.50.19.137","10.8.0.6","1398","30016",""
"540","1563801028.257494","137.50.19.137","10.8.0.6","1398","30016",""
"541","1563801028.257510","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"542","1563801028.257653","137.50.19.137","10.8.0.6","1398","30016",""
"543","1563801028.257712","137.50.19.137","10.8.0.6","1398","30016",""
"544","1563801028.257720","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"545","1563801028.257770","137.50.19.137","10.8.0.6","1398","30016",""
"546","1563801028.257950","137.50.19.137","10.8.0.6","1398","30016",""
"547","1563801028.257959","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"548","1563801028.258014","137.50.19.137","10.8.0.6","1398","30016",""
"549","1563801028.277189","137.50.19.137","10.8.0.6","1398","30016",""
"550","1563801028.277208","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"551","1563801028.296952","137.50.19.137","10.8.0.6","1398","30016",""
"552","1563801028.297072","137.50.19.137","10.8.0.6","1398","30016",""
"553","1563801028.297087","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"554","1563801028.307258","137.50.19.137","10.8.0.6","1398","30016",""
"555","1563801028.307382","137.50.19.137","10.8.0.6","1398","30016",""
"556","1563801028.307397","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"557","1563801028.307460","137.50.19.137","10.8.0.6","1398","30016",""
"558","1563801028.307520","137.50.19.137","10.8.0.6","1398","30016",""
"559","1563801028.307535","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"560","1563801028.307590","137.50.19.137","10.8.0.6","1398","30016",""
"561","1563801028.316859","137.50.19.137","10.8.0.6","1398","30016",""
"562","1563801028.316879","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"563","1563801028.346775","137.50.19.137","10.8.0.6","1398","30016",""
"564","1563801028.367093","137.50.19.137","10.8.0.6","1398","30016",""
"565","1563801028.367112","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"566","1563801028.386799","137.50.19.137","10.8.0.6","1398","30016",""
"567","1563801028.406767","137.50.19.137","10.8.0.6","1398","30016",""
"568","1563801028.406787","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"569","1563801028.656977","137.50.19.137","10.8.0.6","1398","30016",""
"570","1563801028.676905","137.50.19.137","10.8.0.6","1398","30016",""
"571","1563801028.676923","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"572","1563801028.706936","137.50.19.137","10.8.0.6","1398","30016",""
"573","1563801028.707058","137.50.19.137","10.8.0.6","1398","30016",""
"574","1563801028.707073","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"575","1563801028.707136","137.50.19.137","10.8.0.6","1398","30016",""
"576","1563801028.727243","137.50.19.137","10.8.0.6","1398","30016",""
"577","1563801028.727264","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"578","1563801028.746495","137.50.19.137","10.8.0.6","1398","30016",""
"579","1563801028.756995","137.50.19.137","10.8.0.6","1398","30016",""
"580","1563801028.757006","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"581","1563801028.757059","137.50.19.137","10.8.0.6","1398","30016",""
"582","1563801028.780385","137.50.19.137","10.8.0.6","1398","30016",""
"583","1563801028.780396","10.8.0.6","137.50.19.137","52","65535","0.000011000"
"584","1563801028.796945","137.50.19.137","10.8.0.6","1398","30016",""
"585","1563801028.797023","137.50.19.137","10.8.0.6","1398","30016",""
"586","1563801028.797032","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"587","1563801028.797071","137.50.19.137","10.8.0.6","1398","30016",""
"588","1563801028.797107","137.50.19.137","10.8.0.6","1398","30016",""
"589","1563801028.797112","10.8.0.6","137.50.19.137","52","65535","0.000005000"
"590","1563801028.836823","137.50.19.137","10.8.0.6","1398","30016",""
"591","1563801028.847153","137.50.19.137","10.8.0.6","1398","30016",""
"592","1563801028.847172","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"593","1563801028.847286","137.50.19.137","10.8.0.6","1398","30016",""
"594","1563801028.847351","137.50.19.137","10.8.0.6","1398","30016",""
"595","1563801028.847359","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"596","1563801028.847415","137.50.19.137","10.8.0.6","1398","30016",""
"597","1563801028.856956","137.50.19.137","10.8.0.6","1398","30016",""
"598","1563801028.856976","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"599","1563801028.887333","137.50.19.137","10.8.0.6","1398","30016",""
"600","1563801028.887454","137.50.19.137","10.8.0.6","1398","30016",""
"601","1563801028.887469","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"602","1563801028.887691","137.50.19.137","10.8.0.6","1398","30016",""
"603","1563801028.887754","137.50.19.137","10.8.0.6","1398","30016",""
"604","1563801028.887763","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"605","1563801028.887819","137.50.19.137","10.8.0.6","1398","30016",""
"606","1563801028.896888","137.50.19.137","10.8.0.6","1398","30016",""
"607","1563801028.896908","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"608","1563801028.927165","137.50.19.137","10.8.0.6","1398","30016",""
"609","1563801028.927297","137.50.19.137","10.8.0.6","1398","30016",""
"610","1563801028.927313","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"611","1563801028.927385","137.50.19.137","10.8.0.6","1398","30016",""
"612","1563801028.927448","137.50.19.137","10.8.0.6","1398","30016",""
"613","1563801028.927456","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"614","1563801028.937259","137.50.19.137","10.8.0.6","1398","30016",""
"615","1563801028.937390","137.50.19.137","10.8.0.6","1398","30016",""
"616","1563801028.937407","10.8.0.6","137.50.19.137","52","65535","0.000017000"
"617","1563801028.937480","137.50.19.137","10.8.0.6","1398","30016",""
"618","1563801028.946720","137.50.19.137","10.8.0.6","1398","30016",""
"619","1563801028.946742","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"620","1563801028.977169","137.50.19.137","10.8.0.6","1398","30016",""
"621","1563801028.977300","137.50.19.137","10.8.0.6","1398","30016",""
"622","1563801028.977317","10.8.0.6","137.50.19.137","52","65535","0.000017000"
"623","1563801028.977390","137.50.19.137","10.8.0.6","1398","30016",""
"624","1563801028.977452","137.50.19.137","10.8.0.6","1398","30016",""
"625","1563801028.977460","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"626","1563801028.987366","137.50.19.137","10.8.0.6","1398","30016",""
"627","1563801028.987507","137.50.19.137","10.8.0.6","1398","30016",""
"628","1563801028.987523","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"629","1563801028.987603","137.50.19.137","10.8.0.6","1398","30016",""
"630","1563801028.987665","137.50.19.137","10.8.0.6","1398","30016",""
"631","1563801028.987673","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"632","1563801028.987733","137.50.19.137","10.8.0.6","1398","30016",""
"633","1563801028.987795","137.50.19.137","10.8.0.6","1398","30016",""
"634","1563801028.987802","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"635","1563801029.017016","137.50.19.137","10.8.0.6","1398","30016",""
"636","1563801029.037083","137.50.19.137","10.8.0.6","1398","30016",""
"637","1563801029.037105","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"638","1563801029.066676","137.50.19.137","10.8.0.6","1398","30016",""
"639","1563801029.087366","137.50.19.137","10.8.0.6","1398","30016",""
"640","1563801029.087387","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"641","1563801029.336871","137.50.19.137","10.8.0.6","1398","30016",""
"642","1563801029.346696","137.50.19.137","10.8.0.6","1398","30016",""
"643","1563801029.346715","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"644","1563801029.376891","137.50.19.137","10.8.0.6","1398","30016",""
"645","1563801029.387016","137.50.19.137","10.8.0.6","1398","30016",""
"646","1563801029.387036","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"647","1563801029.387150","137.50.19.137","10.8.0.6","1398","30016",""
"648","1563801029.396896","137.50.19.137","10.8.0.6","1398","30016",""
"649","1563801029.396916","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"650","1563801029.426863","137.50.19.137","10.8.0.6","1398","30016",""
"651","1563801029.437013","137.50.19.137","10.8.0.6","1398","30016",""
"652","1563801029.437033","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"653","1563801029.467038","137.50.19.137","10.8.0.6","1398","30016",""
"654","1563801029.467252","137.50.19.137","10.8.0.6","1398","30016",""
"655","1563801029.467268","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"656","1563801029.467509","137.50.19.137","10.8.0.6","1398","30016",""
"657","1563801029.467582","137.50.19.137","10.8.0.6","1398","30016",""
"658","1563801029.467592","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"659","1563801029.467653","137.50.19.137","10.8.0.6","1398","30016",""
"660","1563801029.486884","137.50.19.137","10.8.0.6","1398","30016",""
"661","1563801029.486903","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"662","1563801029.517206","137.50.19.137","10.8.0.6","1398","30016",""
"663","1563801029.517326","137.50.19.137","10.8.0.6","1398","30016",""
"664","1563801029.517340","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"665","1563801029.517406","137.50.19.137","10.8.0.6","1398","30016",""
"666","1563801029.517464","137.50.19.137","10.8.0.6","1398","30016",""
"667","1563801029.517471","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"668","1563801029.517525","137.50.19.137","10.8.0.6","1398","30016",""
"669","1563801029.537372","137.50.19.137","10.8.0.6","1398","30016",""
"670","1563801029.537392","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"671","1563801029.557068","137.50.19.137","10.8.0.6","1398","30016",""
"672","1563801029.557189","137.50.19.137","10.8.0.6","1398","30016",""
"673","1563801029.557204","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"674","1563801029.557408","137.50.19.137","10.8.0.6","1398","30016",""
"675","1563801029.566910","137.50.19.137","10.8.0.6","1398","30016",""
"676","1563801029.566930","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"677","1563801029.567043","137.50.19.137","10.8.0.6","1398","30016",""
"678","1563801029.590773","137.50.19.137","10.8.0.6","1398","30016",""
"679","1563801029.590801","10.8.0.6","137.50.19.137","52","65535","0.000028000"
"680","1563801029.607162","137.50.19.137","10.8.0.6","1398","30016",""
"681","1563801029.607402","137.50.19.137","10.8.0.6","1398","30016",""
"682","1563801029.607417","10.8.0.6","137.50.19.137","52","65535","0.000015000"
"683","1563801029.607500","137.50.19.137","10.8.0.6","1398","30016",""
"684","1563801029.607559","137.50.19.137","10.8.0.6","1398","30016",""
"685","1563801029.607566","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"686","1563801029.607620","137.50.19.137","10.8.0.6","1398","30016",""
"687","1563801029.607677","137.50.19.137","10.8.0.6","1398","30016",""
"688","1563801029.607684","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"689","1563801029.607737","137.50.19.137","10.8.0.6","1398","30016",""
"690","1563801029.627338","137.50.19.137","10.8.0.6","1398","30016",""
"691","1563801029.627358","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"692","1563801029.647726","137.50.19.137","10.8.0.6","1398","30016",""
"693","1563801029.647969","137.50.19.137","10.8.0.6","1398","30016",""
"694","1563801029.647985","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"695","1563801029.648078","137.50.19.137","10.8.0.6","1398","30016",""
"696","1563801029.648139","137.50.19.137","10.8.0.6","1398","30016",""
"697","1563801029.648148","10.8.0.6","137.50.19.137","52","65535","0.000009000"
"698","1563801029.648202","137.50.19.137","10.8.0.6","1398","30016",""
"699","1563801029.648256","137.50.19.137","10.8.0.6","1398","30016",""
"700","1563801029.648264","10.8.0.6","137.50.19.137","52","65535","0.000008000"
"701","1563801029.648317","137.50.19.137","10.8.0.6","1398","30016",""
"702","1563801029.681016","137.50.19.137","10.8.0.6","1398","30016",""
"703","1563801029.681036","10.8.0.6","137.50.19.137","52","65535","0.000020000"
"704","1563801029.696986","137.50.19.137","10.8.0.6","1398","30016",""
"705","1563801029.697131","137.50.19.137","10.8.0.6","1398","30016",""
"706","1563801029.697147","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"707","1563801029.697217","137.50.19.137","10.8.0.6","1398","30016",""
"708","1563801029.706682","137.50.19.137","10.8.0.6","1398","30016",""
"709","1563801029.706703","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"710","1563801029.736886","137.50.19.137","10.8.0.6","1398","30016",""
"711","1563801029.746587","137.50.19.137","10.8.0.6","1398","30016",""
"712","1563801029.746608","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"713","1563801030.006842","137.50.19.137","10.8.0.6","1398","30016",""
"714","1563801030.016962","137.50.19.137","10.8.0.6","1398","30016",""
"715","1563801030.016983","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"716","1563801030.057137","137.50.19.137","10.8.0.6","1398","30016",""
"717","1563801030.057250","137.50.19.137","10.8.0.6","1398","30016",""
"718","1563801030.057264","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"719","1563801030.057323","137.50.19.137","10.8.0.6","1398","30016",""
"720","1563801030.057377","137.50.19.137","10.8.0.6","1398","30016",""
"721","1563801030.057384","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"722","1563801030.097109","137.50.19.137","10.8.0.6","1398","30016",""
"723","1563801030.106821","137.50.19.137","10.8.0.6","1398","30016",""
"724","1563801030.106843","10.8.0.6","137.50.19.137","52","65535","0.000022000"
"725","1563801030.147085","137.50.19.137","10.8.0.6","1398","30016",""
"726","1563801030.147467","137.50.19.137","10.8.0.6","1398","30016",""
"727","1563801030.147485","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"728","1563801030.147580","137.50.19.137","10.8.0.6","1398","30016",""
"729","1563801030.147924","137.50.19.137","10.8.0.6","1398","30016",""
"730","1563801030.147937","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"731","1563801030.148018","137.50.19.137","10.8.0.6","1398","30016",""
"732","1563801030.166941","137.50.19.137","10.8.0.6","1398","30016",""
"733","1563801030.166964","10.8.0.6","137.50.19.137","52","65535","0.000023000"
"734","1563801030.186848","137.50.19.137","10.8.0.6","1398","30016",""
"735","1563801030.186904","137.50.19.137","10.8.0.6","1398","30016",""
"736","1563801030.186911","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"737","1563801030.186937","137.50.19.137","10.8.0.6","1398","30016",""
"738","1563801030.196965","137.50.19.137","10.8.0.6","1398","30016",""
"739","1563801030.196975","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"740","1563801030.197033","137.50.19.137","10.8.0.6","1398","30016",""
"741","1563801030.206631","137.50.19.137","10.8.0.6","1398","30016",""
"742","1563801030.206645","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"743","1563801030.237171","137.50.19.137","10.8.0.6","1398","30016",""
"744","1563801030.237290","137.50.19.137","10.8.0.6","1398","30016",""
"745","1563801030.237306","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"746","1563801030.237369","137.50.19.137","10.8.0.6","1398","30016",""
"747","1563801030.246671","137.50.19.137","10.8.0.6","1398","30016",""
"748","1563801030.246690","10.8.0.6","137.50.19.137","52","65535","0.000019000"
"749","1563801030.276765","137.50.19.137","10.8.0.6","1398","30016",""
"750","1563801030.276873","137.50.19.137","10.8.0.6","1398","30016",""
"751","1563801030.276883","10.8.0.6","137.50.19.137","52","65535","0.000010000"
"752","1563801030.276935","137.50.19.137","10.8.0.6","1398","30016",""
"753","1563801030.287357","137.50.19.137","10.8.0.6","1398","30016",""
"754","1563801030.287374","10.8.0.6","137.50.19.137","52","65535","0.000017000"
"755","1563801030.287497","137.50.19.137","10.8.0.6","1398","30016",""
"756","1563801030.287556","137.50.19.137","10.8.0.6","1398","30016",""
"757","1563801030.287563","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"758","1563801030.287617","137.50.19.137","10.8.0.6","1398","30016",""
"759","1563801030.287706","137.50.19.137","10.8.0.6","1398","30016",""
"760","1563801030.287713","10.8.0.6","137.50.19.137","52","65535","0.000007000"
"761","1563801030.327381","137.50.19.137","10.8.0.6","1398","30016",""
"762","1563801030.327514","137.50.19.137","10.8.0.6","1398","30016",""
"763","1563801030.327529","10.8.0.6","137.50.19.137","52","65535","0.000015000"
